gen,strategy,rms,max_pct,noble_rms,halogen_rms,mono_breaks,n_above_20,elapsed_s,is_best
1679,Weighted,0,0,0,0,0,0,0.314822,0
1680,Fresh,0,0,0,0,0,0,0.330869,0
1681,Explore,0,0,0,0,0,0,0.329119,0
1682,Refine,0,0,0,0,0,0,0.509387,0
1683,Block,0,0,0,0,0,0,0.358621,0
1684,Shell,0,0,0,0,0,0,0.370381,0
1685,Weighted,0,0,0,0,0,0,0.340898,0
1686,Fresh,0,0,0,0,0,0,0.34539,0
1687,Explore,0,0,0,0,0,0,0.343268,0
1688,Refine,0,0,0,0,0,0,0.528054,0
1689,Block,0,0,0,0,0,0,0.346105,0
1690,Shell,0,0,0,0,0,0,0.359248,0
1691,Weighted,0,0,0,0,0,0,0.329851,0
1692,Fresh,0,0,0,0,0,0,0.325507,0
1693,Explore,0,0,0,0,0,0,0.325619,0
1694,Refine,0,0,0,0,0,0,0.515388,0
1695,Block,0,0,0,0,0,0,0.356085,0
1696,Shell,0,0,0,0,0,0,0.349304,0
1697,Weighted,0,0,0,0,0,0,0.351963,0
1698,Fresh,0,0,0,0,0,0,0.343011,0
1699,Explore,0,0,0,0,0,0,0.345837,0
1700,Refine,0,0,0,0,0,0,0.555383,0
1701,Block,0,0,0,0,0,0,0.357065,0
1702,Shell,0,0,0,0,0,0,0.354562,0
1703,Weighted,0,0,0,0,0,0,0.375563,0
1704,Fresh,0,0,0,0,0,0,0.34774,0
1705,Explore,0,0,0,0,0,0,0.3305,0
1706,Refine,0,0,0,0,0,0,0.5889,0
1707,Block,0,0,0,0,0,0,0.412261,0
1708,Shell,0,0,0,0,0,0,0.364415,0
1709,Weighted,0,0,0,0,0,0,0.414231,0
1710,Fresh,0,0,0,0,0,0,0.338226,0
1711,Explore,0,0,0,0,0,0,0.341412,0
1712,Refine,0,0,0,0,0,0,0.503178,0
1713,Block,0,0,0,0,0,0,0.352114,0
1714,Shell,0,0,0,0,0,0,0.366108,0
1715,Weighted,0,0,0,0,0,0,0.33894,0
1716,Fresh,0,0,0,0,0,0,0.364559,0
1717,Explore,0,0,0,0,0,0,0.338602,0
1718,Refine,0,0,0,0,0,0,0.580753,0
1719,Block,0,0,0,0,0,0,0.386738,0
1720,Shell,0,0,0,0,0,0,0.347749,0
1721,Weighted,0,0,0,0,0,0,0.341228,0
1722,Fresh,0,0,0,0,0,0,0.339626,0
1723,Explore,0,0,0,0,0,0,0.345885,0
1724,Refine,0,0,0,0,0,0,0.494731,0
1725,Block,0,0,0,0,0,0,0.351835,0
1726,Shell,0,0,0,0,0,0,0.36231,0
1727,Weighted,0,0,0,0,0,0,0.342332,0
1728,Fresh,0,0,0,0,0,0,0.365683,0
1729,Explore,0,0,0,0,0,0,0.340157,0
1730,Refine,0,0,0,0,0,0,0.558625,0
1731,Block,0,0,0,0,0,0,0.35458,0
1732,Shell,0,0,0,0,0,0,0.374465,0
1733,Weighted,0,0,0,0,0,0,0.380146,0
1734,Fresh,0,0,0,0,0,0,0.345894,0
1735,Explore,0,0,0,0,0,0,0.329705,0
1736,Refine,0,0,0,0,0,0,0.51486,0
1737,Block,0,0,0,0,0,0,0.401481,0
1738,Shell,0,0,0,0,0,0,0.359149,0
1739,Weighted,0,0,0,0,0,0,0.340811,0
1740,Fresh,0,0,0,0,0,0,0.341913,0
1741,Explore,0,0,0,0,0,0,0.367366,0
1742,Refine,0,0,0,0,0,0,0.559418,0
1743,Block,0,0,0,0,0,0,0.371366,0
1744,Shell,0,0,0,0,0,0,0.355714,0
1745,Weighted,0,0,0,0,0,0,0.372637,0
1746,Fresh,0,0,0,0,0,0,0.352599,0
1747,Explore,0,0,0,0,0,0,0.380771,0
1748,Refine,0,0,0,0,0,0,0.597966,0
1749,Block,0,0,0,0,0,0,0.396244,0
1750,Shell,0,0,0,0,0,0,0.371905,0
1751,Weighted,0,0,0,0,0,0,0.346074,0
1752,Fresh,0,0,0,0,0,0,0.35712,0
1753,Explore,0,0,0,0,0,0,0.35336,0
1754,Refine,0,0,0,0,0,0,0.580798,0
1755,Block,0,0,0,0,0,0,0.379325,0
1756,Shell,0,0,0,0,0,0,0.350316,0
1757,Weighted,0,0,0,0,0,0,0.341792,0
1758,Fresh,0,0,0,0,0,0,0.338327,0
1759,Explore,0,0,0,0,0,0,0.328572,0
1760,Refine,0,0,0,0,0,0,0.510457,0
1761,Block,0,0,0,0,0,0,0.346596,0
1762,Shell,0,0,0,0,0,0,0.354025,0
1763,Weighted,0,0,0,0,0,0,0.349082,0
1764,Fresh,0,0,0,0,0,0,0.322586,0
1765,Explore,0,0,0,0,0,0,0.341779,0
1766,Refine,0,0,0,0,0,0,0.498878,0
1767,Block,0,0,0,0,0,0,0.3487,0
1768,Shell,0,0,0,0,0,0,0.345306,0
1769,Weighted,0,0,0,0,0,0,0.344959,0
1770,Fresh,0,0,0,0,0,0,0.334908,0
1771,Explore,0,0,0,0,0,0,0.343871,0
1772,Refine,0,0,0,0,0,0,0.502992,0
1773,Block,0,0,0,0,0,0,0.351776,0
1774,Shell,0,0,0,0,0,0,0.347336,0
1775,Weighted,0,0,0,0,0,0,0.413643,0
1776,Fresh,0,0,0,0,0,0,0.376914,0
1777,Explore,0,0,0,0,0,0,0.337832,0
1778,Refine,0,0,0,0,0,0,0.509899,0
1779,Block,0,0,0,0,0,0,0.366151,0
1780,Shell,0,0,0,0,0,0,0.368682,0
1781,Weighted,0,0,0,0,0,0,0.369327,0
1782,Fresh,0,0,0,0,0,0,0.357514,0
1783,Explore,0,0,0,0,0,0,0.356277,0
1784,Refine,0,0,0,0,0,0,0.483491,0
1785,Block,0,0,0,0,0,0,0.344993,0
1786,Shell,0,0,0,0,0,0,0.340479,0
1787,Weighted,0,0,0,0,0,0,0.335456,0
1788,Fresh,0,0,0,0,0,0,0.321927,0
1789,Explore,0,0,0,0,0,0,0.373983,0
1790,Refine,0,0,0,0,0,0,0.537419,0
1791,Block,0,0,0,0,0,0,0.350865,0
1792,Shell,0,0,0,0,0,0,0.37251,0
1793,Weighted,0,0,0,0,0,0,0.334201,0
1794,Fresh,0,0,0,0,0,0,0.355684,0
1795,Explore,0,0,0,0,0,0,0.358076,0
1796,Refine,0,0,0,0,0,0,0.524607,0
1797,Block,0,0,0,0,0,0,0.356528,0
1798,Shell,0,0,0,0,0,0,0.357675,0
1799,Weighted,0,0,0,0,0,0,0.35484,0
1800,Fresh,0,0,0,0,0,0,0.317502,0
1801,Explore,0,0,0,0,0,0,0.333231,0
1802,Refine,0,0,0,0,0,0,0.521299,0
1803,Block,0,0,0,0,0,0,0.348015,0
1804,Shell,0,0,0,0,0,0,0.347129,0
1805,Weighted,0,0,0,0,0,0,0.356123,0
1806,Fresh,0,0,0,0,0,0,0.349785,0
1807,Explore,0,0,0,0,0,0,0.359764,0
1808,Refine,0,0,0,0,0,0,0.502575,0
1809,Block,0,0,0,0,0,0,0.358272,0
1810,Shell,0,0,0,0,0,0,0.349717,0
1811,Weighted,0,0,0,0,0,0,0.325671,0
1812,Fresh,0,0,0,0,0,0,0.338928,0
1813,Explore,0,0,0,0,0,0,0.348507,0
1814,Refine,0,0,0,0,0,0,0.512753,0
1815,Block,0,0,0,0,0,0,0.355961,0
1816,Shell,0,0,0,0,0,0,0.383112,0
1817,Weighted,0,0,0,0,0,0,0.349519,0
1818,Fresh,0,0,0,0,0,0,0.363835,0
1819,Explore,0,0,0,0,0,0,0.342866,0
1820,Refine,0,0,0,0,0,0,0.477945,0
1821,Block,0,0,0,0,0,0,0.353258,0
1822,Shell,0,0,0,0,0,0,0.344189,0
1823,Weighted,0,0,0,0,0,0,0.328158,0
1824,Fresh,0,0,0,0,0,0,0.312567,0
1825,Explore,0,0,0,0,0,0,0.331854,0
1826,Refine,0,0,0,0,0,0,0.493737,0
1827,Block,0,0,0,0,0,0,0.35594,0
1828,Shell,0,0,0,0,0,0,0.346611,0
1829,Weighted,0,0,0,0,0,0,0.330547,0
1830,Fresh,0,0,0,0,0,0,0.340139,0
1831,Explore,0,0,0,0,0,0,0.303491,0
1832,Refine,0,0,0,0,0,0,0.483031,0
1833,Block,0,0,0,0,0,0,0.356399,0
1834,Shell,0,0,0,0,0,0,0.40801,0
1835,Weighted,0,0,0,0,0,0,0.335495,0
1836,Fresh,0,0,0,0,0,0,0.318675,0
1837,Explore,0,0,0,0,0,0,0.349119,0
1838,Refine,0,0,0,0,0,0,0.50647,0
1839,Block,0,0,0,0,0,0,0.358411,0
1840,Shell,0,0,0,0,0,0,0.379088,0
1841,Weighted,0,0,0,0,0,0,0.350754,0
1842,Fresh,0,0,0,0,0,0,0.357132,0
1843,Explore,0,0,0,0,0,0,0.333801,0
1844,Refine,0,0,0,0,0,0,0.507516,0
1845,Block,0,0,0,0,0,0,0.356082,0
1846,Shell,0,0,0,0,0,0,0.346927,0
1847,Weighted,0,0,0,0,0,0,0.345092,0
1848,Fresh,0,0,0,0,0,0,0.354455,0
1849,Explore,0,0,0,0,0,0,0.334612,0
1850,Refine,0,0,0,0,0,0,0.515226,0
1851,Block,0,0,0,0,0,0,0.352517,0
1852,Shell,0,0,0,0,0,0,0.350228,0
1853,Weighted,0,0,0,0,0,0,0.346834,0
1854,Fresh,0,0,0,0,0,0,0.350496,0
1855,Explore,0,0,0,0,0,0,0.359151,0
1856,Refine,0,0,0,0,0,0,0.533297,0
1857,Block,0,0,0,0,0,0,0.358234,0
1858,Shell,0,0,0,0,0,0,0.353708,0
1859,Weighted,0,0,0,0,0,0,0.354284,0
1860,Fresh,0,0,0,0,0,0,0.35415,0
1861,Explore,0,0,0,0,0,0,0.345795,0
1862,Refine,0,0,0,0,0,0,0.515865,0
1863,Block,0,0,0,0,0,0,0.360932,0
1864,Shell,0,0,0,0,0,0,0.350653,0
1865,Weighted,0,0,0,0,0,0,0.329587,0
1866,Fresh,0,0,0,0,0,0,0.314948,0
1867,Explore,0,0,0,0,0,0,0.356976,0
1868,Refine,0,0,0,0,0,0,0.512217,0
1869,Block,0,0,0,0,0,0,0.354529,0
1870,Shell,0,0,0,0,0,0,0.344903,0
1871,Weighted,0,0,0,0,0,0,0.318953,0
1872,Fresh,0,0,0,0,0,0,0.351073,0
1873,Explore,0,0,0,0,0,0,0.337726,0
1874,Refine,0,0,0,0,0,0,0.501728,0
1875,Block,0,0,0,0,0,0,0.357493,0
1876,Shell,0,0,0,0,0,0,0.34279,0
1877,Weighted,0,0,0,0,0,0,0.330714,0
1878,Fresh,0,0,0,0,0,0,0.34386,0
1879,Explore,0,0,0,0,0,0,0.331899,0
1880,Refine,0,0,0,0,0,0,0.525769,0
1881,Block,0,0,0,0,0,0,0.34355,0
1882,Shell,0,0,0,0,0,0,0.378375,0
1883,Weighted,0,0,0,0,0,0,0.308875,0
1884,Fresh,0,0,0,0,0,0,0.33851,0
1885,Explore,0,0,0,0,0,0,0.335784,0
1886,Refine,0,0,0,0,0,0,0.487718,0
1887,Block,0,0,0,0,0,0,0.348963,0
1888,Shell,0,0,0,0,0,0,0.372836,0
1889,Weighted,0,0,0,0,0,0,0.325914,0
1890,Fresh,0,0,0,0,0,0,0.323365,0
1891,Explore,0,0,0,0,0,0,0.313646,0
1892,Refine,0,0,0,0,0,0,0.476608,0
1893,Block,0,0,0,0,0,0,0.34605,0
1894,Shell,0,0,0,0,0,0,0.344246,0
1895,Weighted,0,0,0,0,0,0,0.346004,0
1896,Fresh,0,0,0,0,0,0,0.333478,0
1897,Explore,0,0,0,0,0,0,0.344108,0
1898,Refine,0,0,0,0,0,0,0.527203,0
1899,Block,0,0,0,0,0,0,0.341117,0
1900,Shell,0,0,0,0,0,0,0.345827,0
1901,Weighted,0,0,0,0,0,0,0.310927,0
1902,Fresh,0,0,0,0,0,0,0.316218,0
1903,Explore,0,0,0,0,0,0,0.322326,0
1904,Refine,0,0,0,0,0,0,0.489282,0
1905,Block,0,0,0,0,0,0,0.351628,0
1906,Shell,0,0,0,0,0,0,0.342188,0
1907,Weighted,0,0,0,0,0,0,0.340363,0
1908,Fresh,0,0,0,0,0,0,0.315798,0
1909,Explore,0,0,0,0,0,0,0.318836,0
1910,Refine,0,0,0,0,0,0,0.503956,0
1911,Block,0,0,0,0,0,0,0.341975,0
1912,Shell,0,0,0,0,0,0,0.342596,0
1913,Weighted,0,0,0,0,0,0,0.319783,0
1914,Fresh,0,0,0,0,0,0,0.317091,0
1915,Explore,0,0,0,0,0,0,0.328936,0
1916,Refine,0,0,0,0,0,0,0.483761,0
1917,Block,0,0,0,0,0,0,0.354826,0
1918,Shell,0,0,0,0,0,0,0.348044,0
1919,Weighted,0,0,0,0,0,0,0.319468,0
1920,Fresh,0,0,0,0,0,0,0.334519,0
1921,Explore,0,0,0,0,0,0,0.331144,0
1922,Refine,0,0,0,0,0,0,0.50398,0
1923,Block,0,0,0,0,0,0,0.345696,0
1924,Shell,0,0,0,0,0,0,0.345743,0
1925,Weighted,0,0,0,0,0,0,0.319284,0
1926,Fresh,0,0,0,0,0,0,0.321364,0
1927,Explore,0,0,0,0,0,0,0.334469,0
1928,Refine,0,0,0,0,0,0,0.513531,0
1929,Block,0,0,0,0,0,0,0.345356,0
1930,Shell,0,0,0,0,0,0,0.343751,0
1931,Weighted,0,0,0,0,0,0,0.32602,0
1932,Fresh,0,0,0,0,0,0,0.32823,0
1933,Explore,0,0,0,0,0,0,0.344258,0
1934,Refine,0,0,0,0,0,0,0.503276,0
1935,Block,0,0,0,0,0,0,0.357993,0
1936,Shell,0,0,0,0,0,0,0.345634,0
1937,Weighted,0,0,0,0,0,0,0.338133,0
1938,Fresh,0,0,0,0,0,0,0.368806,0
1939,Explore,0,0,0,0,0,0,0.331514,0
1940,Refine,0,0,0,0,0,0,0.512241,0
1941,Block,0,0,0,0,0,0,0.34944,0
1942,Shell,0,0,0,0,0,0,0.377234,0
1943,Weighted,0,0,0,0,0,0,0.339078,0
1944,Fresh,0,0,0,0,0,0,0.339108,0
1945,Explore,0,0,0,0,0,0,0.380055,0
1946,Refine,0,0,0,0,0,0,0.526551,0
1947,Block,0,0,0,0,0,0,0.350666,0
1948,Shell,0,0,0,0,0,0,0.366158,0
1949,Weighted,0,0,0,0,0,0,0.335559,0
1950,Fresh,0,0,0,0,0,0,0.324864,0
1951,Explore,0,0,0,0,0,0,0.350549,0
1952,Refine,0,0,0,0,0,0,0.517772,0
1953,Block,0,0,0,0,0,0,0.362288,0
1954,Shell,0,0,0,0,0,0,0.356913,0
1955,Weighted,0,0,0,0,0,0,0.328898,0
1956,Fresh,0,0,0,0,0,0,0.363504,0
1957,Explore,0,0,0,0,0,0,0.336895,0
1958,Refine,0,0,0,0,0,0,0.521862,0
1959,Block,0,0,0,0,0,0,0.3468,0
1960,Shell,0,0,0,0,0,0,0.354846,0
1961,Weighted,0,0,0,0,0,0,0.340472,0
1962,Fresh,0,0,0,0,0,0,0.332703,0
1963,Explore,0,0,0,0,0,0,0.334839,0
1964,Refine,0,0,0,0,0,0,0.491256,0
1965,Block,0,0,0,0,0,0,0.357932,0
1966,Shell,0,0,0,0,0,0,0.407784,0
1967,Weighted,0,0,0,0,0,0,0.362505,0
1968,Fresh,0,0,0,0,0,0,0.34591,0
1969,Explore,0,0,0,0,0,0,0.321674,0
1970,Refine,0,0,0,0,0,0,0.522359,0
1971,Block,0,0,0,0,0,0,0.355958,0
1972,Shell,0,0,0,0,0,0,0.356159,0
1973,Weighted,0,0,0,0,0,0,0.340147,0
1974,Fresh,0,0,0,0,0,0,0.352504,0
1975,Explore,0,0,0,0,0,0,0.326974,0
1976,Refine,0,0,0,0,0,0,0.509487,0
1977,Block,0,0,0,0,0,0,0.348195,0
1978,Shell,0,0,0,0,0,0,0.34892,0
1979,Weighted,0,0,0,0,0,0,0.310514,0
1980,Fresh,0,0,0,0,0,0,0.31318,0
1981,Explore,0,0,0,0,0,0,0.363212,0
1982,Refine,0,0,0,0,0,0,0.520567,0
1983,Block,0,0,0,0,0,0,0.352638,0
1984,Shell,0,0,0,0,0,0,0.390587,0
1985,Weighted,0,0,0,0,0,0,0.335117,0
1986,Fresh,0,0,0,0,0,0,0.335267,0
1987,Explore,0,0,0,0,0,0,0.342761,0
1988,Refine,0,0,0,0,0,0,0.512002,0
1989,Block,0,0,0,0,0,0,0.348655,0
1990,Shell,0,0,0,0,0,0,0.359744,0
1991,Weighted,0,0,0,0,0,0,0.328602,0
1992,Fresh,0,0,0,0,0,0,0.332924,0
1993,Explore,0,0,0,0,0,0,0.332161,0
1994,Refine,0,0,0,0,0,0,0.531104,0
1995,Block,0,0,0,0,0,0,0.349664,0
1996,Shell,0,0,0,0,0,0,0.368384,0
1997,Weighted,0,0,0,0,0,0,0.342581,0
1998,Fresh,0,0,0,0,0,0,0.342758,0
1999,Explore,0,0,0,0,0,0,0.331559,0
2000,Refine,0,0,0,0,0,0,0.568044,0
2001,Block,0,0,0,0,0,0,0.379635,0
2002,Shell,0,0,0,0,0,0,0.376089,0
2003,Weighted,0,0,0,0,0,0,0.32389,0
2004,Fresh,0,0,0,0,0,0,0.310522,0
2005,Explore,0,0,0,0,0,0,0.338976,0
2006,Refine,0,0,0,0,0,0,0.528864,0
2007,Block,0,0,0,0,0,0,0.347392,0
2008,Shell,0,0,0,0,0,0,0.344698,0
2009,Weighted,0,0,0,0,0,0,0.340576,0
2010,Fresh,0,0,0,0,0,0,0.321091,0
2011,Explore,0,0,0,0,0,0,0.338931,0
2012,Refine,0,0,0,0,0,0,0.525298,0
2013,Block,0,0,0,0,0,0,0.34346,0
2014,Shell,0,0,0,0,0,0,0.346975,0
2015,Weighted,0,0,0,0,0,0,0.327064,0
2016,Fresh,0,0,0,0,0,0,0.334526,0
2017,Explore,0,0,0,0,0,0,0.323739,0
2018,Refine,0,0,0,0,0,0,0.52648,0
2019,Block,0,0,0,0,0,0,0.374038,0
2020,Shell,0,0,0,0,0,0,0.348062,0
2021,Weighted,0,0,0,0,0,0,0.31414,0
2022,Fresh,0,0,0,0,0,0,0.343214,0
2023,Explore,0,0,0,0,0,0,0.332508,0
2024,Refine,0,0,0,0,0,0,0.520948,0
2025,Block,0,0,0,0,0,0,0.364393,0
2026,Shell,0,0,0,0,0,0,0.376126,0
2027,Weighted,0,0,0,0,0,0,0.313922,0
2028,Fresh,0,0,0,0,0,0,0.37194,0
2029,Explore,0,0,0,0,0,0,0.311337,0
2030,Refine,0,0,0,0,0,0,0.522603,0
2031,Block,0,0,0,0,0,0,0.344526,0
2032,Shell,0,0,0,0,0,0,0.341774,0
2033,Weighted,0,0,0,0,0,0,0.325646,0
2034,Fresh,0,0,0,0,0,0,0.340416,0
2035,Explore,0,0,0,0,0,0,0.312411,0
2036,Refine,0,0,0,0,0,0,0.479398,0
2037,Block,0,0,0,0,0,0,0.346295,0
2038,Shell,0,0,0,0,0,0,0.345317,0
2039,Weighted,0,0,0,0,0,0,0.334064,0
2040,Fresh,0,0,0,0,0,0,0.320392,0
2041,Explore,0,0,0,0,0,0,0.322602,0
2042,Refine,0,0,0,0,0,0,0.515015,0
2043,Block,0,0,0,0,0,0,0.341875,0
2044,Shell,0,0,0,0,0,0,0.341317,0
2045,Weighted,0,0,0,0,0,0,0.349493,0
2046,Fresh,0,0,0,0,0,0,0.340514,0
2047,Explore,0,0,0,0,0,0,0.318359,0
2048,Refine,0,0,0,0,0,0,0.540366,0
2049,Block,0,0,0,0,0,0,0.344208,0
2050,Shell,0,0,0,0,0,0,0.371827,0
2051,Weighted,0,0,0,0,0,0,0.319882,0
2052,Fresh,0,0,0,0,0,0,0.333142,0
2053,Explore,0,0,0,0,0,0,0.33267,0
2054,Refine,0,0,0,0,0,0,0.497786,0
2055,Block,0,0,0,0,0,0,0.345664,0
2056,Shell,0,0,0,0,0,0,0.353354,0
2057,Weighted,0,0,0,0,0,0,0.345457,0
2058,Fresh,0,0,0,0,0,0,0.335432,0
2059,Explore,0,0,0,0,0,0,0.34255,0
2060,Refine,0,0,0,0,0,0,0.501947,0
2061,Block,0,0,0,0,0,0,0.34697,0
2062,Shell,0,0,0,0,0,0,0.341726,0
2063,Weighted,0,0,0,0,0,0,0.332597,0
2064,Fresh,0,0,0,0,0,0,0.346125,0
2065,Explore,0,0,0,0,0,0,0.324031,0
2066,Refine,0,0,0,0,0,0,0.509387,0
2067,Block,0,0,0,0,0,0,0.370221,0
2068,Shell,0,0,0,0,0,0,0.3471,0
2069,Weighted,0,0,0,0,0,0,0.332347,0
2070,Fresh,0,0,0,0,0,0,0.324705,0
2071,Explore,0,0,0,0,0,0,0.346321,0
2072,Refine,0,0,0,0,0,0,0.486978,0
2073,Block,0,0,0,0,0,0,0.342961,0
2074,Shell,0,0,0,0,0,0,0.344373,0
2075,Weighted,0,0,0,0,0,0,0.311286,0
2076,Fresh,0,0,0,0,0,0,0.319391,0
2077,Explore,0,0,0,0,0,0,0.348882,0
2078,Refine,0,0,0,0,0,0,0.503805,0
2079,Block,0,0,0,0,0,0,0.343318,0
2080,Shell,0,0,0,0,0,0,0.346593,0
2081,Weighted,0,0,0,0,0,0,0.350826,0
2082,Fresh,0,0,0,0,0,0,0.344398,0
2083,Explore,0,0,0,0,0,0,0.366241,0
2084,Refine,0,0,0,0,0,0,0.518739,0
2085,Block,0,0,0,0,0,0,0.342818,0
2086,Shell,0,0,0,0,0,0,0.34478,0
2087,Weighted,0,0,0,0,0,0,0.339526,0
2088,Fresh,0,0,0,0,0,0,0.343371,0
2089,Explore,0,0,0,0,0,0,0.352002,0
2090,Refine,0,0,0,0,0,0,0.496484,0
2091,Block,0,0,0,0,0,0,0.374498,0
